0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
-0.8335079940023277,0.2057609043993528,1.3453708893468197,0.674249411378755,0.29533372045665185,0.5491870977274418,-0.7449862443778072,-1.4203335023898758,1.3711211201068019,-1.572152089572015,0.35968348591600446,-1.811424476223132,-0.8329533566468663,0.37600161369903323,-0.03450181122693251,-0.05677123659934973,-0.03316202298886644,-0.05256886557703764,-0.7657490858018924,-1.7093567334820399,-0.4850561842611559,0.3055501372307851,1.5047911761261852,0.2537615264680163,0.0037197178150986153,0.0029209359157976577,1.4337626968622097,-1.4666666399826083,-0.057831388650264784,-0.8873561020867824,0.30560427328478434,1.2774355739226664,0.9015236980064755,0.18791757441199747,0.9997046359845485,0.6338604476033043,-1.6055443112929253,-0.5738029686172226,-1.5738427157752066,-1.539335613463811,-1.8240933618830606,-0.8869363157098212,0.6179433867316815,-0.022317690200129567,-0.06041303750245583,-0.022760018358130837,-0.05550054622091627,0.6065585595754016,-1.7550427072436718,2.141658381890596,0.2547709441150439,-1.4038499906191888,0.29287725601663717,0.017220974698844836,-0.005238656140262546,2.0099477338611003,3.033803692293782,0.0,-0.8872874566000911,0.2911473088798743,1.2768293101776382,0.8564268109972893,0.19034764545249108,0.9138245112645658,0.630252031704735,-1.5607345917304403,-0.5659870268010341,-1.5640737573737267,-1.5437929364542522,-1.7780461473816471,-0.8868591886115977,0.5761526580322404,-0.022316189478860087,-0.06041381676693513,-0.022877715933717117,-0.05550870730245927,0.6110745688780659,-1.6961095144424339,2.1644735711705163,0.31059315287630673,-1.4125267832018467,0.4882159614372233,0.017315666659710283,-0.0069162915303134075,1.7806337082082846,3.3017560099065717,-0.028879549112895392,-0.8329721893509053,0.2410960638167172,1.3447870100239143,0.36945709331439797,0.29594017126175265,0.46720350099834396,-0.7496503553056983,-1.5576289641824868,1.374902121681729,-1.5584922228877947,0.3587586613622669,-1.7741179387049653,-0.8329482291279063,0.34521775973401964,-0.02541107885215896,-0.05838285623930816,-0.03196918692725522,-0.04595022412752309,-0.7701233520044647,-1.6977179156658828,-0.4910951375275394,0.3026568360380904,1.563378107517198,0.45389685153663684,0.03857492440123395,-0.025836980224969983,1.19349076635523,-1.3109756964272918,0.0,0.0,0.0,0.0,0.0,-0.03229168418603134,-0.03229168418603134,-0.02500781616401777,-0.014435260481031878,0.0,0.0,0.0,0.0,2
-0.83474316753317,0.19995916394859056,1.3439750422380727,0.674249411378755,0.29399018524738035,0.5491870977274418,-0.7615118579234953,-1.370222839311047,1.366556104934546,-1.559246798856636,0.34241195092235127,-1.739557046030221,-0.8343010404398299,0.364646653580078,-0.03450181122693251,-0.05677123659934973,-0.03316202298886644,-0.05256886557703764,-0.7780661478493279,-1.658372655251472,-0.5281397051883939,0.21250870916658054,1.4647893301614643,0.1834458325575438,0.0037197178150986153,0.0029209359157976577,1.2545284139413337,-1.2469613395540027,-0.057831388650264784,-0.8887407302061232,0.30485120237332664,1.2761497882704802,0.9012099067214034,0.18664196606084293,0.9965781994921881,0.6165879569751579,-1.5410197278848143,-0.5774106542102251,-1.564534140427158,-1.5564945829920454,-1.7459177186429498,-0.8882676401468057,0.6164252213767307,-0.022317690200129567,-0.06041303750245583,-0.022760018358130837,-0.05550054622091627,0.5942239811731063,-1.699101867003028,2.084017973863789,0.16409241278317507,-1.4326734982820042,0.19337600987154968,0.017220974698844836,-0.005238656140262546,1.7279987616741228,-0.3734606841169474,0.0,-0.8886205517447664,0.2869964941636913,1.2755418208856624,0.8564268109972893,0.188961600608099,0.9138245112645658,0.6131995214822733,-1.5027246024139815,-0.5700270458275939,-1.557623793211992,-1.5611104100583764,-1.6996819688219222,-0.8881366659556422,0.5761526580322404,-0.022316189478860087,-0.06041381676693513,-0.022877715933717117,-0.05550870730245927,0.5985826946073495,-1.6452583817565984,2.113216765933264,0.19910627439478712,-1.4544070139219576,0.336494914027028,0.017315666659710283,-0.0069162915303134075,1.5416362142334183,-0.3473852426439684,-0.028879549112895392,-0.8342634749482953,0.2410960638167172,1.343390917502688,0.36945709331439797,0.29454079628355057,0.46720350099834396,-0.764935678691076,-1.5052297316312009,1.370869737215759,-1.5477087207874762,0.342395165963794,-1.7060383117418632,-0.8342956379259303,0.3309258396102588,-0.02541107885215896,-0.05838285623930816,-0.03196918692725522,-0.04595022412752309,-0.7815948724887021,-1.6486854844534409,-0.5291379553114838,0.21377546093003774,1.5278801238235427,0.33857632503980095,0.03857492440123395,-0.025836980224969983,1.049218434162925,-1.125936231719209,0.0,0.0,0.0,0.0,0.0,-0.03229168418603134,-0.03229168418603134,-0.02500781616401777,-0.014435260481031878,0.0,0.0,0.0,0.0,2
-0.8350800374956717,0.2057609043993528,1.3437602994121272,0.6545401356861732,0.29387822560835014,0.5491870977274418,-0.7645368941049557,-1.3635414175672032,1.3659653414632056,-1.559246798856636,0.33951479209580937,-1.7243124396256642,-0.8345256511384491,0.364646653580078,-0.03450181122693251,-0.05677123659934973,-0.03316202298886644,-0.05256886557703764,-0.7801376600017762,-1.6498753088797102,-0.5325303869545966,0.19103761038253336,1.4471333395457107,0.17758619139833778,-0.018967252339740486,0.0029209359157976577,1.2305181663489755,-1.216692207602548,-0.057831388650264784,-0.8888472050120738,0.3050446157418865,1.2759440015201498,0.9025113253586619,0.18637621472417107,0.9953852171464189,0.6145431984828955,-1.5332148157102765,-0.5779026402848298,-1.5660077640266619,-1.559078717256455,-1.740701486602269,-0.8884806462403279,0.6166615131754261,-0.022317690200129567,-0.06041303750245583,-0.022760018358130837,-0.05550054622091627,0.5925004352068063,-1.6947304212474417,2.0768017348712746,0.15565720212456574,-1.4333618159437074,0.17548323339443372,0.017220974698844836,-0.005238656140262546,1.6877031131161848,-0.37090670829657413,0.0,-0.8888427407319005,0.2869964941636913,1.275273602532472,0.8712915803033393,0.18890615455668586,0.9138245112645658,0.6129181358065561,-1.4952394425021804,-0.5712219797737461,-1.5533238171041692,-1.5634841400941113,-1.693328116506269,-0.8883032963856528,0.5761526580322404,-0.022316189478860087,-0.06041381676693513,-0.022877715933717117,-0.05550870730245927,0.5972884939829656,-1.638901990170869,2.1252662824950925,0.19910627439478712,-1.4858629071107043,0.3248240642262438,0.017315666659710283,-0.0069162915303134075,1.5128205190720274,-0.34878809079734685,-0.028879549112895392,-0.8346003282263458,0.2410960638167172,1.343283527932971,0.36945709331439797,0.29431690019481527,0.46720350099834396,-0.7670633061935984,-1.4940013246559252,1.3685578335355548,-1.5412386195272854,0.3388330445825903,-1.6954008700288785,-0.8345202125913505,0.3309258396102588,-0.02541107885215896,-0.05838285623930816,-0.03196918692725522,-0.04595022412752309,-0.7842808906619078,-1.6401581051121465,-0.527467773185736,0.21377546093003774,1.506207649511545,0.31760895658583077,0.03857492440123395,-0.025836980224969983,1.0248582610706711,-1.1168094110934075,0.0,0.0,0.0,0.0,0.0,-0.03229168418603134,-0.03229168418603134,-0.02500781616401777,-0.014435260481031878,0.0,0.0,0.0,0.0,2
-0.8367082096511023,0.2057609043993528,1.3423107619118686,0.6545401356861732,0.2922547864162759,0.5491870977274418,-0.781566677088498,-1.3151011099243355,1.3597891378488745,-1.5463415081412573,0.32174183736083206,-1.6568006112626266,-0.8360979456300319,0.364646653580078,-0.03450181122693251,-0.05677123659934973,-0.03316202298886644,-0.05256886557703764,-0.7935744496326983,-1.603139903835023,-0.595554902277558,0.10515321524634454,1.3915905387429792,0.10727049748786528,0.0037197178150986153,0.0029209359157976577,1.0785366997749215,-1.0047140504873227,-0.057831388650264784,-0.8904980831606082,0.30447982493753933,1.2745039717747404,0.8997053980167619,0.18483488406328744,0.992197107580516,0.5983468939571158,-1.4859087106202449,-0.5842981308725698,-1.5516096954771865,-1.5759274175537001,-1.670384039074336,-0.8900781386247859,0.6150133684278591,-0.022317690200129567,-0.06041303750245583,-0.022760018358130837,-0.05550054622091627,0.5795194939738894,-1.6470543495552679,2.04520960892071,0.08012372181759697,-1.49092271520371,0.10718520658480751,0.017220974698844836,-0.005238656140262546,1.509940512541048,-0.35663901288843897,0.0,-0.8903980151691776,0.2911473088798743,1.2738788240266445,0.8564268109972893,0.18718745275671247,0.9305245405294987,0.5963158603457747,-1.4447146130975228,-0.5773104612499455,-1.5425738768346116,-1.5798305350441424,-1.6276716425778508,-0.8899140345897181,0.5761526580322404,-0.022316189478860087,-0.06041381676693513,-0.022877715933717117,-0.05550870730245927,0.5844027223177826,-1.59228845187552,2.064184489319305,0.10991677160957149,-1.52792601842547,0.19644471641761713,0.017315666659710283,-0.0069162915303134075,1.3385954669823867,-0.33183837055482446,-0.028879549112895392,-0.8359477609361431,0.24964607988595353,1.3416726656439457,0.349975911624373,0.29280557717224553,0.4478027629682945,-0.7835804067220239,-1.4434734932671853,1.365170631710195,-1.5347685182670943,0.3208554703706776,-1.6294487314083734,-0.8360360401401594,0.3309258396102588,-0.02541107885215896,-0.05838285623930816,-0.03196918692725522,-0.04595022412752309,-0.796591794266929,-1.5953893635703513,-0.5609640155610182,0.11008052330397636,1.4681874334954734,0.1813210616350248,0.018574306847486087,-0.025836980224969983,0.8896922691163847,-0.9043295710245995,0.0,0.0,0.0,0.0,0.0,-0.03229168418603134,-0.03229168418603134,-0.02500781616401777,-0.014435260481031878,0.0,0.0,0.0,0.0,2
-0.8368205061712684,0.2057609043993528,1.3421497001073845,0.674249411378755,0.2920308671382155,0.5491870977274418,-0.7824069660030334,-1.3117603990524136,1.3593057850656436,-1.5484923899271537,0.3190675339135525,-1.6502672085178165,-0.8363225563286512,0.37600161369903323,-0.03450181122693251,-0.05677123659934973,-0.03316202298886644,-0.05256886557703764,-0.7948621495452517,-1.5988912306491423,-0.579364283220879,0.0979961823183288,1.363727181311043,0.0955512151694532,0.0037197178150986153,0.0029209359157976577,1.058460376662234,-1.0110142300529357,-0.057831388650264784,-0.890657868078361,0.30491567349617676,1.2742467640847486,0.8991515965677027,0.18478173573108256,0.9954880933619481,0.5973245147109845,-1.480308242468216,-0.5851727318734209,-1.549466747275537,-1.5775296269000456,-1.6617129077852708,-0.8902379053124179,0.6146471350432151,-0.022317690200129567,-0.06041303750245583,-0.022760018358130837,-0.05550054622091627,0.5783344807429678,-1.6412485229746148,2.0426574898191445,0.07571440867803468,-1.5138955775631178,0.10173010017607637,0.005309001092782029,-0.005238656140262546,1.4915739415532505,-0.3567240727150782,0.0,-0.8905646544858951,0.2869964941636913,1.2735569470222117,0.8712915803033393,0.18718745275671247,0.9138245112645658,0.5941772624172,-1.4372294531857217,-0.5780501780079943,-1.5382739007267887,-1.5806937087466106,-1.6255536918059665,-0.8900806650197286,0.5761526580322404,-0.022316189478860087,-0.06041381676693513,-0.022877715933717117,-0.05550870730245927,0.5831647955557278,-1.5880508574850338,2.0366559840047787,0.10991677160957149,-1.4996705755420825,0.18477386661683287,0.017315666659710283,-0.0069162915303134075,1.322858095740088,-0.3276327438321135,-0.028879549112895392,-0.8362284769005841,0.2410960638167172,1.3416189661732694,0.36945709331439797,0.2925816810835103,0.46720350099834396,-0.7858200130764477,-1.4322450862919094,1.364686737691893,-1.5347685182670943,0.3189630900476641,-1.614556313010195,-0.8362044686895684,0.3309258396102588,-0.02541107885215896,-0.05838285623930816,-0.03196918692725522,-0.04595022412752309,-0.7981586349457561,-1.5868619842290572,-0.5940890973558846,0.09526696078596757,1.4494108658192193,0.1603536931810546,0.03857492440123395,-0.025836980224969983,0.8658911191264164,-0.8870478596135265,0.0,0.0,0.0,0.0,0.0,-0.03229168418603134,-0.03229168418603134,-0.02500781616401777,-0.014435260481031878,0.0,0.0,0.0,0.0,2
-0.8376626614795261,0.2057609043993528,1.341344409825064,0.674249411378755,0.29124713989454964,0.5491870977274418,-0.7894653674644944,-1.2900457783849213,1.357264953871131,-1.5398888627835678,0.31238178501938635,-1.6241335975385762,-0.8371087133750665,0.364646653580078,-0.03450181122693251,-0.05677123659934973,-0.03316202298886644,-0.05256886557703764,-0.8000129198809234,-1.5797722013126791,-0.6111966940959388,0.06936805060626587,1.3543474357948693,0.07211265053262901,0.0037197178150986153,0.0029209359157976577,0.9999503457564581,-0.9083738046298234,-0.057831388650264784,-0.8914033856102209,0.3060633288067447,1.2734752627322192,0.9012376115619044,0.18382503672445236,1.0031499031794053,0.5884461091572568,-1.4540336824509679,-0.5868126025306585,-1.5469220123781444,-1.5852303761748183,-1.635293069807596,-0.8910366127286776,0.6191839375781659,-0.022317690200129567,-0.06041303750245583,-0.022760018358130837,-0.05550054622091627,0.5723019080716507,-1.6208939902390953,1.9922331125244477,0.03526372567730664,-1.4912668818661423,0.05481613167339291,0.017220974698844836,-0.005238656140262546,1.3935034481207818,-0.345391486581296,0.0,-0.8913978316804179,0.2869964941636913,1.2729132023762242,0.8712915803033393,0.18630038366924362,0.9305245405294987,0.5874237999271043,-1.4166452634282685,-0.5798710368291906,-1.5361239126728772,-1.5887320438636754,-1.5980203317714687,-0.890858260767757,0.5761526580322404,-0.022316189478860087,-0.06041381676693513,-0.022877715933717117,-0.05550870730245927,0.5776503597051366,-1.5689816827278456,2.029611648756754,0.06532202021696366,-1.5304863786697576,0.11474876781212742,0.017315666659710283,-0.0069162915303134075,1.242853567448569,-0.32121722278459286,-0.028879549112895392,-0.8370144776814996,0.2410960638167172,1.3408135397145744,0.36945709331439797,0.29179803500349427,0.46720350099834396,-0.7930427516314731,-1.4154024758289963,1.3622135453893804,-1.5326118178470305,0.31078134234842764,-1.5890264528990314,-0.8371027379553765,0.34521775973401964,-0.02541107885215896,-0.05838285623930816,-0.03196918692725522,-0.04595022412752309,-0.8039223814618742,-1.5698072255464686,-0.5888930111745563,0.05082627323194127,1.413165549803037,0.11841895627311433,0.03857492440123395,-0.025836980224969983,0.8219003029341938,-0.8070966446493565,0.0,0.0,0.0,0.0,0.0,-0.03229168418603134,-0.03229168418603134,-0.02500781616401777,-0.014435260481031878,0.0,0.0,0.0,0.0,2
0.4909880409908719,-0.026308435961823053,-0.761445948597553,-0.5871427394210915,1.6161395499618048,-0.24508675394854426,0.45595004963124364,0.4755199174258074,-0.7890983243454132,0.6217473320424001,1.535540171920999,0.7235357887631827,0.49170626180771426,-0.18039297189562145,-0.03450181122693251,-0.05677123659934973,-0.03316202298886644,-0.05256886557703764,0.45162468209085604,0.6465325480887985,-2.7006104238806743,-0.0666155750260331,-0.05169469292752147,-0.1681326369948187,0.0037197178150986153,0.0029209359157976577,-0.3869774612827928,0.13296645222533177,-0.057831388650264784,0.39459444432415286,-0.12080623124745335,-0.8551037008071593,-0.5510468780393492,1.4678400355838532,-0.7424624100947947,-1.6310176226661632,0.5589141291170738,0.7708189053684159,0.6165070001288512,-0.34589943522697186,0.7233857812280846,0.3950104529460926,-0.3511709799702777,-0.022317690200129567,-0.06041303750245583,-0.022760018358130837,-0.05550054622091627,-1.644843276143213,0.6779349180637727,0.12667252939440682,-0.0709406590163004,0.06860109352791896,-0.18499057638376926,0.00529707719530857,-0.005238656140262546,-0.5356514867779429,-0.3537638816969728,0.0,0.3944823131886558,-0.06582232628928467,-0.8558946983242025,-0.42194696573715873,1.4695601604497766,-0.48897628186962294,-1.6370553314167768,0.5182685737723226,0.7747872960618234,0.6203141054003722,-0.3419282169794016,0.6681869941448961,0.3947311516575018,-0.232290755008041,-0.022316189478860087,-0.06041381676693513,-0.022877715933717117,-0.05550870730245927,-1.6405581765483956,0.6260922115440405,-0.005830132645582688,-0.19481402957324867,0.06480275350572748,-0.25871842581296844,0.005389249674952295,-0.0069162915303134075,-0.45515204844904184,-0.3305277229040393,-0.028879549112895392,0.4894994642310369,0.004929563434005135,-0.7637640256161828,0.20491964796477752,1.6144760783881862,-0.060422400703124955,0.4553515585687034,0.5346043216853705,-0.7884530764452117,0.6203217083913909,1.5409507858195246,0.6824728315827883,0.48965681201823863,0.03904845634885351,-0.02541107885215896,-0.05838285623930816,-0.03196918692725522,-0.04595022412752309,0.45034966757640066,0.6393241742563476,0.011997927902112489,-0.19359750831520348,-0.0738267312288456,-0.2380263074443784,0.03857492440123395,-0.025836980224969983,-0.3258010829305107,0.10629106562324399,0.0,0.0,0.0,0.0,0.0,-0.03229168418603134,-0.03229168418603134,-0.02500781616401777,-0.014435260481031878,0.0,0.0,0.0,0.0,1
0.49076346754853634,-0.026308435961823053,-0.7616607007935492,-0.5871427394210915,1.6159156306837443,-0.24508675394854426,0.4553898570215533,0.4755199174258074,-0.7895816771286444,0.6217473320424001,1.5358187460070931,0.7235357887631827,0.49148165110909503,-0.18039297189562145,-0.03450181122693251,-0.05677123659934973,-0.03316202298886644,-0.05256886557703764,0.4513447477521059,0.6465325480887985,-2.6836880192079766,-0.07377260795404883,-0.05169469292752147,-0.1681326369948187,-0.018967252339740486,0.0029209359157976577,-0.38513067525826256,0.13905797199763922,-0.057831388650264784,0.3944278053876613,-0.12080623124745335,-0.8552646393599339,-0.5510468780393492,1.4676737208774506,-0.7424624100947947,-1.6312982450614721,0.5589141291170738,0.7710469717271843,0.6186499951437833,-0.34573770984832974,0.7255536173257725,0.3948438229118892,-0.3511709799702777,-0.022317690200129567,-0.06041303750245583,-0.022760018358130837,-0.05550054622091627,-1.644843276143213,0.6801206946578822,0.17421871587617835,-0.0709406590163004,0.06860109352791896,-0.18499057638376926,0.017220974698844836,-0.005238656140262546,-0.534569807067808,-0.3533140460753228,0.0,0.394260133896054,-0.06582232628928467,-0.8561092767519061,-0.42194696573715873,1.4693383955970218,-0.47227625260468026,-1.6383497526731632,0.5257537336841237,0.7745596825021633,0.6224640934542838,-0.3424676946585755,0.6724228956886651,0.3945645212274913,-0.232290755008041,-0.022316189478860087,-0.06041381676693513,-0.022877715933717117,-0.05550870730245927,-1.6412334039708334,0.6303298059345268,-0.005830132645582688,-0.19481402957324867,0.06480275350572748,-0.25871842581296844,0.017315666659710283,-0.0069162915303134075,-0.46008618149801705,-0.32850222958441533,-0.028879549112895392,0.48933799963797425,0.009922020161411778,-0.7639699485601912,0.2195363809254699,1.61431512681903,-0.05886280832503358,0.4546537306767157,0.5369435169280434,-0.7888139114110961,0.6238262552931892,1.5403105048638535,0.6851987842202829,0.4894953208946823,0.04644957939461078,-0.02541107885215896,-0.05838285623930816,-0.03196918692725522,-0.04595022412752309,0.44975949951534216,0.6423886240760447,0.011997927902112489,-0.19359750831520348,-0.0738267312288456,-0.2380263074443784,0.03857492440123395,-0.025836980224969983,-0.32649707217407087,0.11602367813595145,0.0,0.0,0.0,0.0,0.0,-0.03229168418603134,-0.03229168418603134,-0.02500781616401777,-0.014435260481031878,0.0,0.0,0.0,0.0,1
0.4881246953045989,-0.026308435961823053,-0.7641839617935857,-0.5871427394210915,1.6132845449699436,-0.22571419836706208,0.4503481430886766,0.487212405477534,-0.7936096294868753,0.6217473320424001,1.5350387424556422,0.7082911823586259,0.48884244109813474,-0.16903796648942457,-0.03450181122693251,-0.05677123659934973,-0.03316202298886644,-0.05256886557703764,0.448041536234974,0.6465325480887985,0.007980323424171485,-0.19544216773031634,-0.05169469292752147,-0.1681326369948187,-0.018967252339740486,0.0029209359157976577,-0.38496917856120566,0.20711471942062348,-0.057831388650264784,0.3919282601183282,-0.11252920203791722,-0.857732329505249,-0.5214242600497507,1.4651790389840027,-0.7259592353360762,-1.636910663581052,0.5722602636309104,0.7664287647880094,0.6207929901587146,-0.3463846019542426,0.7082109285442693,0.39234441117480723,-0.34169159572031127,-0.022317690200129567,-0.06041303750245583,-0.022760018358130837,-0.05550054622091627,-1.6484388514014718,0.6801206946578822,-0.014313868231893252,-0.1752331251674115,0.06860109352791896,-0.18499057638376926,0.017220974698844836,-0.005238656140262546,-0.5312831330753855,-0.3465779621118536,0.0,0.3918161325938376,-0.0616715281278205,-0.8585233168336409,-0.3922173085541006,1.4668989531873702,-0.4555762233397376,-1.646059957892756,0.5500805033974772,0.7683573992117423,0.6525639262090448,-0.34710726861000024,0.6851306003199717,0.3920651035533957,-0.21326857178116682,-0.022316189478860087,-0.06041381676693513,-0.022877715933717117,-0.05550870730245927,-1.6474230770647813,0.6536365750822011,-0.005830132645582688,-0.19481402957324867,0.06480275350572748,-0.25871842581296844,0.017315666659710283,-0.0069162915303134075,-0.46470276215124984,-0.3197128373688652,-0.028879549112895392,0.48686198057239444,0.028341384504726043,-0.7662865324791986,0.25316461769842535,1.61179284232275,-0.004977560793672794,0.44799740439273633,0.5570022576822471,-0.7948964105192695,0.6435056666659071,1.535774711909206,0.6958359703232877,0.4870193359703399,0.07820960456049521,-0.02541107885215896,-0.05838285623930816,-0.03196918692725522,-0.04595022412752309,0.44391169162762645,0.6600427116234295,0.011997927902112489,-0.19359750831520348,-0.0738267312288456,-0.2380263074443784,0.03857492440123395,-0.025836980224969983,-0.32884039882557753,0.18457136010814632,0.0,0.0,0.0,0.0,0.0,-0.03229168418603134,-0.03229168418603134,-0.02500781616401777,-0.014435260481031878,0.0,0.0,0.0,0.0,2
0.48806854704451585,-0.026308435961823053,-0.7642913332065584,-0.5871427394210915,1.6131725853309133,-0.22571419836706208,0.44950786395130904,0.48387169460561213,-0.7944152237079127,0.6238982138282965,1.534927314766011,0.7126467841884992,0.48878628352316794,-0.18039297189562145,-0.03450181122693251,-0.05677123659934973,-0.03316202298886644,-0.05256886557703764,0.44748166755747376,0.6486568846817389,0.007980323424171485,-0.19544216773031634,-0.05169469292752147,-0.1681326369948187,0.0037197178150986153,0.0029209359157976577,-0.3804897172549353,0.21295719363317914,-0.057831388650264784,0.39187272026917114,-0.11666771664268528,-0.8578396187528053,-0.5214242600497507,1.4651236071989668,-0.7094560605773577,-1.6371912859763609,0.5722602636309104,0.765915632894984,0.6207929901587146,-0.3464924157371188,0.7103787646419571,0.3922333277166691,-0.34169159572031127,-0.022317690200129567,-0.06041303750245583,-0.022760018358130837,-0.05550054622091627,-1.6487197567909897,0.6801206946578822,-0.014313868231893252,-0.1752331251674115,0.06860109352791896,-0.18499057638376926,0.00529707719530857,-0.005238656140262546,-0.5304997982242453,-0.34668483215045154,0.0,0.39170504294753666,-0.0616715281278205,-0.8586306060474926,-0.3922173085541006,1.4667880610845438,-0.4555762233397376,-1.6462287971562009,0.5482092134195269,0.7686419087129047,0.6504139381551333,-0.3477006987649865,0.6830126495480873,0.3920095568453871,-0.21326857178116682,-0.022316189478860087,-0.06041381676693513,-0.022877715933717117,-0.05550870730245927,-1.647535614968521,0.651517777886958,-0.005830132645582688,-0.19481402957324867,0.06480275350572748,-0.25871842581296844,0.017315666659710283,-0.0069162915303134075,-0.46619756578065613,-0.31941114331924103,-0.028879549112895392,0.48675433097782067,0.025485502567374262,-0.7663894611504789,0.25464567637590374,1.611739188543217,-0.012751458721519043,0.447031165371926,0.5575284187114169,-0.7953603170599408,0.6453255114690526,1.5360415701161068,0.6965004400863433,0.4869116882861345,0.07486082196198877,-0.02541107885215896,-0.05838285623930816,-0.03196918692725522,-0.04595022412752309,0.4435361549947346,0.6610418065092541,0.011997927902112489,-0.19359750831520348,-0.0738267312288456,-0.2380263074443784,0.03857492440123395,-0.025836980224969983,-0.32702501274264306,0.20219923831173683,0.0,0.0,0.0,0.0,0.0,-0.03229168418603134,-0.03229168418603134,-0.02500781616401777,-0.014435260481031878,0.0,0.0,0.0,0.0,2
